Date,Open,High,Low,Close,Adj Close,Volume
08-12-2017,158.800003,158.899994,154.800003,155.75,155.75,2971699
11-12-2017,156.5,157.449997,153.100006,154.649994,154.649994,2754753
12-12-2017,154.050003,154.800003,150,150.75,150.75,3107713
13-12-2017,150.5,151.800003,145.199997,147.399994,147.399994,3410490
14-12-2017,148.100006,148.949997,144.75,146.550003,146.550003,2600990
15-12-2017,148.899994,150.350006,147.649994,148.199997,148.199997,3239186
18-12-2017,147.300003,156.100006,140.550003,154.649994,154.649994,6134896
19-12-2017,155,155,150,150.600006,150.600006,6429504
20-12-2017,150.199997,150.399994,147.600006,148.100006,148.100006,2846523
21-12-2017,148.550003,151,147.100006,148.100006,148.100006,4171272
22-12-2017,148.800003,150.699997,146.699997,148.199997,148.199997,4097737
26-12-2017,148,149.949997,146.649994,148.100006,148.100006,3052585
27-12-2017,148.5,150.550003,147.149994,148.300003,148.300003,2727628
28-12-2017,148.300003,148.850006,145.149994,145.899994,145.899994,3415288
29-12-2017,146,147.25,143.300003,144.300003,144.300003,2854907
01-01-2018,145.100006,146.100006,144.100006,144.899994,144.899994,1583719
02-01-2018,145.100006,145.300003,140.699997,141.949997,141.949997,2754134
03-01-2018,142,145.399994,142,143.149994,143.149994,2243525
04-01-2018,143.300003,148.350006,141.800003,147.5,147.5,4391613
05-01-2018,148.600006,149.25,143.75,145.300003,145.300003,3766980
08-01-2018,146.100006,147.300003,144.699997,145.649994,145.649994,2094620
09-01-2018,145.649994,147.800003,143.350006,144.100006,144.100006,3242698
10-01-2018,143.100006,145.199997,140.699997,141.75,141.75,3373196
11-01-2018,141.699997,143.300003,138.399994,138.800003,138.800003,7312933
12-01-2018,140,140.899994,136.699997,137.600006,137.600006,5898335
15-01-2018,138.899994,140.800003,138.149994,139.550003,139.550003,3589855
16-01-2018,139.550003,140,134.699997,136.350006,136.350006,5469268
17-01-2018,136.449997,140.949997,135.100006,140.5,140.5,4662669
18-01-2018,143.850006,144.800003,136.800003,137.899994,137.899994,5396514
19-01-2018,138.050003,141.649994,137.25,141.350006,141.350006,3300807
22-01-2018,141.199997,141.199997,138.050003,140.350006,140.350006,2546933
23-01-2018,141,146.199997,139.75,145.050003,145.050003,5273202
24-01-2018,144.899994,150,142.550003,148.899994,148.899994,7746085
